Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
14,2025-04-24,CVX,bull,0.83,39.41,0.3271,180953.27,14.38,0.1193,136224.89,72.77,0.604,516734.47,15.0,0.1245,166087.37,0.83,1023380.91,Defector
15,2025-04-21,CVX,sideways,-1.68,7.71,-0.1296,214265.38,32.67,-0.5489,148057.5,73.54,-1.2354,479365.1,66.99,-1.1254,158312.02,-1.68,1006188.12,Signal Follower
16,2025-04-15,CVX,sideways,0.16,7.71,0.0123,184037.49,37.59,0.0601,145498.57,67.1,0.1074,529706.52,15.0,0.024,140757.42,0.16,1007798.02,Defector
17,2025-04-10,CVX,bear,-5.75,7.71,-0.4436,217171.56,23.96,-1.3776,162053.71,74.95,-4.3096,479799.61,51.47,-2.9597,140975.12,-5.75,949849.63,Signal Follower
18,2025-04-07,CVX,bear,1.02,39.41,0.402,206392.22,32.22,0.3286,148564.92,71.14,0.7257,527146.85,15.0,0.153,117896.01,1.02,959538.1,Defector
19,2025-04-02,CVX,bear,-0.56,5.0,-0.028,245803.94,35.52,-0.1989,157651.17,70.56,-0.3951,480850.51,54.3,-0.3041,115694.37,-0.56,954164.68,Signal Follower
20,2025-03-28,CVX,bear,-0.37,7.71,-0.0285,283104.52,33.3,-0.1232,163800.96,69.2,-0.256,423557.73,15.0,-0.0555,129536.79,-0.37,950634.27,Tit-for-Tat
21,2025-03-20,CVX,bear,1.01,36.17,0.3653,268172.87,26.55,0.2681,148503.7,75.66,0.7642,471872.54,15.6,0.1576,111450.89,1.01,960235.68,Defector
22,2025-03-17,CVX,bear,0.95,5.0,0.0475,224200.17,36.01,0.3421,142112.54,71.95,0.6835,517706.19,57.46,0.5459,115981.1,0.95,969357.92,Defector
23,2025-03-07,CVX,sideways,1.55,7.71,0.1196,186320.81,34.36,0.5326,133545.95,68.59,1.0631,558754.08,60.56,0.9386,121379.15,1.55,984382.97,Defector
24,2025-03-04,CVX,bear,0.52,7.71,0.0401,153535.51,34.93,0.1817,124584.48,67.89,0.353,594910.96,63.23,0.3288,126969.05,0.52,989501.76,Defector
25,2025-02-27,CVX,sideways,0.63,7.71,0.0486,125245.21,35.4,0.223,115473.3,67.35,0.4243,627728.93,62.6,0.3944,131552.56,0.63,995735.62,Defector
26,2025-02-24,CVX,sideways,0.51,7.71,0.0393,101355.31,35.12,0.1791,106083.65,67.38,0.3436,657527.57,62.12,0.3168,135033.48,0.51,1000813.87,Defector
27,2025-02-19,CVX,bull,0.45,36.17,0.1628,85218.09,37.12,0.167,89853.55,67.51,0.3038,688180.31,62.34,0.2805,136748.05,0.45,1005317.53,Defector
28,2025-02-13,CVX,bull,0.71,35.46,0.2518,88054.07,45.34,0.3219,99241.01,22.0,0.1562,644302.15,62.96,0.447,168402.78,0.71,1012455.29,Defector
29,2025-02-10,CVX,bull,0.96,7.71,0.0741,82103.45,31.1,0.2985,118322.14,10.0,0.096,617127.66,21.3,0.2045,182446.75,0.96,1022174.86,Defector
30,2025-02-05,CVX,bull,0.0,10.17,0.0,82103.45,12.1,0.0,118322.14,74.98,0.0,617127.66,15.0,0.0,182446.75,0.0,1022174.86,Signal Follower
31,2025-01-31,CVX,bull,-2.97,41.0,-1.2178,88729.44,31.47,-0.9346,133076.75,78.79,-2.34,559314.44,15.22,-0.452,218879.37,-2.97,991816.27,Tit-for-Tat
32,2025-01-17,CVX,bull,1.47,7.71,0.1134,74918.95,34.5,0.5072,126150.54,70.38,1.0347,607821.2,15.15,0.2228,191109.31,1.47,1006395.96,Defector
33,2025-01-14,CVX,bull,1.09,5.0,0.0545,60512.46,27.23,0.2969,111710.2,75.44,0.8223,640795.02,53.77,0.5861,186982.32,1.09,1017365.68,Defector
34,2025-01-08,CVX,bull,1.53,7.71,0.118,48348.65,34.32,0.525,100375.6,70.67,1.0812,662948.08,63.35,0.9693,188327.67,1.53,1032931.38,Defector
35,2025-01-03,CVX,bull,0.21,31.59,0.0663,39906.54,36.22,0.0761,85504.03,67.44,0.1416,683064.32,65.1,0.1367,191525.11,0.21,1035100.53,Defector
36,2024-12-30,CVX,sideways,-0.5,7.71,-0.0386,42434.69,41.3,-0.2065,78684.75,10.0,-0.05,719684.09,62.19,-0.311,159196.47,-0.5,1029925.03,Signal Follower
37,2024-12-24,CVX,bull,0.52,7.71,0.0401,34984.56,21.64,0.1126,69191.21,66.47,0.3456,760005.23,15.0,0.078,135819.0,0.52,1035280.64,Defector
38,2024-12-19,CVX,sideways,-2.37,41.0,-0.9717,41228.8,28.91,-0.6851,86720.51,77.61,-1.8393,723444.45,54.63,-1.2946,148606.24,-2.37,1010744.49,Signal Follower
39,2024-12-16,CVX,bear,-2.94,41.0,-1.2055,36338.55,48.52,-1.4265,68777.66,27.0,-0.7938,756574.53,36.8,-1.082,138309.27,-2.94,981028.6,Signal Follower
40,2024-12-11,CVX,bear,-0.41,39.41,-0.1616,29411.61,26.06,-0.1068,64469.28,15.0,-0.0615,789392.55,35.8,-0.1468,116726.56,-0.41,977006.38,Signal Follower
41,2024-12-03,CVX,sideways,-0.65,5.0,-0.0325,37421.93,26.45,-0.1719,75171.48,68.12,-0.4428,757386.16,36.97,-0.2403,130020.43,-0.65,970655.84,Signal Follower
42,2024-11-27,CVX,bear,-0.4,11.89,-0.0476,45751.58,31.66,-0.1266,85101.98,73.6,-0.2944,712037.32,15.0,-0.06,157109.11,-0.4,966773.22,Signal Follower
43,2024-11-22,CVX,bear,0.53,7.71,0.0409,37758.28,26.45,0.1402,75713.97,75.24,0.3988,752932.22,15.0,0.0795,133595.53,0.53,971897.12,Defector
44,2024-11-19,CVX,bear,-0.24,10.17,-0.0244,47011.88,25.86,-0.0621,89220.02,76.81,-0.1843,724128.81,57.17,-0.1372,139639.28,-0.24,969564.56,Signal Follower
45,2024-11-14,CVX,bear,1.23,10.17,0.1251,38609.13,36.63,0.4506,82452.53,69.47,0.8544,761636.38,15.0,0.1845,117301.96,1.23,981490.21,Defector
46,2024-11-11,CVX,bear,-0.41,7.71,-0.0316,48239.89,25.08,-0.1028,96837.06,74.7,-0.3063,731359.37,53.13,-0.2178,123563.67,-0.41,977466.1,Signal Follower
47,2024-11-06,CVX,bear,0.39,7.71,0.0301,39362.26,34.63,0.135,88693.81,70.68,0.2756,767776.59,15.0,0.0585,104167.34,0.39,981278.21,Defector
48,2024-11-01,CVX,sideways,0.39,7.71,0.0301,31348.82,24.79,0.0967,75923.48,75.44,0.2942,792949.31,53.98,0.2105,99778.4,0.39,985105.2,Defector
49,2024-10-29,CVX,sideways,-1.01,41.0,-0.4141,37747.72,40.1,-0.405,91962.87,70.59,-0.7129,769638.85,65.75,-0.6641,100650.56,-1.01,975155.64,Signal Follower
50,2024-10-24,CVX,sideways,-0.45,5.0,-0.0225,39924.49,48.82,-0.2197,75581.92,10.0,-0.045,793313.24,33.2,-0.1494,91180.35,-0.45,970767.44,Signal Follower
51,2024-10-21,CVX,sideways,-0.74,31.59,-0.2338,45491.45,14.4,-0.1065,92582.87,70.5,-0.5217,750509.11,15.0,-0.111,111416.57,-0.74,963583.76,Cooperator
52,2024-10-16,CVX,sideways,0.26,7.71,0.0201,37122.78,30.32,0.0788,82778.0,74.83,0.1946,786376.14,15.0,0.039,93723.08,0.26,966089.08,Defector
53,2024-10-11,CVX,sideways,0.69,5.0,0.0345,29290.34,28.34,0.1955,71808.0,76.16,0.5255,808603.67,56.88,0.3925,90298.0,0.69,972755.09,Defector
54,2024-10-08,CVX,sideways,-0.3,10.17,-0.0305,36648.82,35.21,-0.1056,81635.2,69.96,-0.2099,790905.41,63.93,-0.1918,90810.57,-0.3,969836.82,Signal Follower
55,2024-10-03,CVX,sideways,-0.04,36.17,-0.0145,41657.63,38.71,-0.0155,91529.93,66.78,-0.0267,751911.99,15.0,-0.006,114900.46,-0.04,969448.89,Signal Follower
56,2024-09-30,CVX,sideways,1.31,10.17,0.1332,33093.68,30.52,0.3998,80470.49,70.02,0.9173,784742.22,31.94,0.4184,101693.61,1.31,982148.67,Defector
57,2024-09-25,CVX,sideways,-2.03,7.71,-0.1566,41684.44,29.16,-0.592,93572.2,72.9,-1.4798,757665.58,53.51,-1.0863,107077.78,-2.03,962211.05,Signal Follower
58,2024-09-20,CVX,sideways,0.31,7.71,0.0239,33825.19,34.3,0.1063,85232.72,69.93,0.2168,791135.01,15.0,0.0465,89807.08,0.31,965193.91,Defector
59,2024-09-17,CVX,sideways,1.14,5.0,0.057,26663.63,27.08,0.3087,73612.84,75.5,0.8607,814072.33,53.45,0.6094,85651.19,1.14,976197.12,Defector
60,2024-09-12,CVX,sideways,0.71,43.49,0.3088,22350.16,39.96,0.2837,59938.82,70.74,0.5023,832735.09,66.2,0.47,84975.93,0.71,983128.12,Defector
61,2024-09-04,CVX,sideways,-1.78,10.17,-0.1811,22937.74,45.1,-0.8028,53205.52,10.0,-0.178,855194.33,65.17,-1.16,68662.41,-1.78,965628.44,Signal Follower
62,2024-08-29,CVX,sideways,0.66,5.0,0.033,21013.37,25.2,0.1663,63679.23,10.0,0.066,842864.44,15.0,0.099,72442.96,0.66,972001.58,Defector
63,2024-08-26,CVX,sideways,-0.32,5.0,-0.016,26182.5,11.0,-0.0352,77832.43,77.47,-0.2479,808587.39,15.0,-0.048,87397.69,-0.32,968891.18,Signal Follower
64,2024-08-21,CVX,sideways,-0.08,10.17,-0.0081,32439.83,25.74,-0.0206,91436.63,79.83,-0.0639,769578.73,15.0,-0.012,106544.81,-0.08,968116.07,Signal Follower
65,2024-08-16,CVX,sideways,0.84,7.71,0.0648,26432.93,27.5,0.231,80538.13,76.51,0.6427,803624.66,15.0,0.126,89404.29,0.84,976248.24,Defector
66,2024-08-13,CVX,sideways,0.05,10.17,0.0051,21003.38,26.15,0.0131,68477.85,76.63,0.0383,824567.2,58.06,0.029,85951.57,0.05,976736.37,Defector
67,2024-08-08,CVX,sideways,0.99,41.0,0.4059,17295.32,41.9,0.4148,56813.38,69.27,0.6858,839866.35,66.7,0.6604,86024.95,0.99,986406.06,Defector
68,2024-08-05,CVX,sideways,-0.59,7.71,-0.0455,17902.44,44.29,-0.2613,50542.5,10.0,-0.059,861713.03,63.84,-0.3767,69842.03,-0.59,980586.26,Signal Follower
69,2024-07-31,CVX,sideways,-0.75,7.71,-0.0579,22618.63,22.03,-0.1652,60133.89,65.69,-0.4927,831625.02,15.0,-0.1125,85622.45,-0.75,973231.86,Signal Follower
70,2024-07-26,CVX,sideways,0.07,5.0,0.0035,18148.74,25.99,0.0182,52244.78,77.54,0.0543,858195.13,15.0,0.0105,71411.35,0.07,973913.12,Defector
71,2024-07-23,CVX,sideways,-1.45,41.0,-0.5945,21776.43,30.86,-0.4475,65979.4,77.33,-1.1214,836042.03,62.38,-0.9045,76202.14,-1.45,959791.38,Signal Follower
72,2024-07-18,CVX,sideways,0.46,5.0,0.023,20588.82,49.68,0.2285,79711.93,10.0,0.046,815020.19,33.2,0.1527,84679.06,0.46,964206.42,Defector
73,2024-07-15,CVX,sideways,0.69,7.71,0.0532,16831.17,14.25,0.0983,66984.85,70.35,0.4854,844802.09,15.0,0.1035,71381.89,0.69,970859.45,Defector
74,2024-07-10,CVX,sideways,1.72,10.17,0.175,13342.66,24.72,0.4251,56332.47,78.84,1.356,862110.87,59.28,1.0196,68214.0,1.72,987558.23,Defector
75,2024-07-05,CVX,sideways,-1.43,35.46,-0.5071,16129.55,41.2,-0.5892,65992.71,69.31,-0.9911,852161.64,73.16,-1.0461,65716.1,-1.43,973436.15,Signal Follower
76,2024-07-01,CVX,sideways,-0.41,10.17,-0.0417,16482.35,44.52,-0.1825,52764.09,10.0,-0.041,871747.5,29.32,-0.1202,59006.05,-0.41,969445.06,Signal Follower
77,2024-06-26,CVX,bear,-1.58,7.71,-0.1219,20700.1,14.55,-0.2299,64617.02,71.0,-1.1218,842543.48,15.0,-0.237,72139.41,-1.58,954127.83,Signal Follower
78,2024-06-21,CVX,bear,-0.97,7.71,-0.0748,25971.6,24.87,-0.2412,76484.42,78.79,-0.7643,809209.27,15.0,-0.1455,88334.7,-0.97,944872.79,Signal Follower
