Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
24,2025-04-02,XOM,bear,0.24,5.0,0.012,177420.94,40.98,0.0984,190157.27,66.21,0.1589,358271.4,50.76,0.1218,274150.4,0.24,1029628.15,Defector
25,2025-03-28,XOM,sideways,-0.31,5.0,-0.0155,209445.07,34.6,-0.1073,200564.83,68.88,-0.2135,325713.82,55.96,-0.1735,264276.28,-0.31,1026436.3,Signal Follower
26,2025-03-25,XOM,sideways,0.14,10.17,0.0142,187053.17,33.3,0.0466,198878.45,69.07,0.0967,372610.63,15.0,0.021,241457.75,0.14,1027873.31,Defector
27,2025-03-20,XOM,sideways,1.03,5.0,0.0515,157936.77,27.49,0.2831,184417.27,75.26,0.7751,411160.15,52.85,0.5444,246485.81,1.03,1038460.41,Defector
28,2025-03-17,XOM,sideways,1.75,5.0,0.0875,129767.13,37.46,0.6556,174062.83,70.78,1.2386,439638.46,63.2,1.1061,256531.57,1.75,1056633.46,Defector
29,2025-03-12,XOM,sideways,0.07,41.0,0.0287,112548.23,40.53,0.0284,150360.37,67.39,0.0472,466660.33,66.4,0.0465,270431.07,0.07,1057373.11,Defector
30,2025-03-07,XOM,sideways,0.56,5.79,0.0324,101479.81,48.16,0.2697,162149.43,10.0,0.056,428957.23,62.15,0.348,307413.53,0.56,1063294.4,Tit-for-Tat
31,2025-03-04,XOM,bull,1.11,41.0,0.4551,93759.43,26.29,0.2918,133953.72,65.65,0.7287,466595.97,51.6,0.5728,305690.89,1.11,1075096.96,Defector
32,2025-02-27,XOM,bull,0.13,10.17,0.0132,75221.61,39.93,0.0519,126246.02,65.18,0.0847,495269.29,50.45,0.0656,303263.08,0.13,1076494.59,Defector
33,2025-02-24,XOM,bull,0.31,7.71,0.0239,60634.36,32.36,0.1003,114471.78,68.24,0.2115,521679.76,55.15,0.171,303214.1,0.31,1079831.72,Defector
34,2025-02-13,XOM,bull,0.91,35.27,0.3209,50730.0,37.34,0.3398,97234.55,69.13,0.6291,545299.11,63.67,0.5794,306736.34,0.91,1089658.19,Defector
35,2025-02-10,XOM,bull,0.87,5.0,0.0435,45595.96,46.44,0.404,103858.32,10.0,0.087,501254.45,63.72,0.5543,349291.27,0.87,1099138.22,Tit-for-Tat
36,2025-01-31,XOM,bull,-3.36,35.27,-1.185,51874.34,25.12,-0.8439,125464.9,65.81,-2.2111,464201.54,51.35,-1.7254,358459.22,-3.36,1062207.17,Signal Follower
37,2025-01-28,XOM,sideways,-2.15,5.79,-0.1245,62111.05,42.42,-0.9121,128160.23,66.38,-1.4271,420792.68,29.19,-0.6275,388936.04,-2.15,1039369.72,Signal Follower
38,2025-01-23,XOM,sideways,-0.15,5.0,-0.0075,71003.07,29.32,-0.044,133848.44,72.1,-0.1081,366331.5,15.0,-0.0225,428816.99,-0.15,1037810.67,Signal Follower
39,2025-01-17,XOM,sideways,1.16,5.79,0.0672,62733.4,26.94,0.3125,128314.49,76.78,0.8907,416052.59,15.0,0.174,392899.51,1.16,1049849.27,Defector
40,2025-01-14,XOM,sideways,0.85,41.0,0.3485,55498.68,30.87,0.2624,106663.86,77.04,0.6549,447092.18,61.85,0.5257,390745.29,0.85,1058772.99,Defector
41,2025-01-08,XOM,sideways,-0.35,80.0,-0.28,53682.41,60.73,-0.2125,129160.53,80.0,-0.28,432460.51,78.64,-0.2752,384696.55,-0.35,1055067.28,Signal Follower
42,2025-01-03,XOM,sideways,-0.13,7.71,-0.01,61668.37,58.68,-0.0763,119047.84,22.75,-0.0296,467823.52,60.5,-0.0786,351460.27,-0.13,1053695.7,Signal Follower
43,2024-12-30,XOM,sideways,-0.51,5.0,-0.0255,68085.38,26.65,-0.1359,99627.67,10.0,-0.051,487633.43,15.0,-0.0765,344653.52,-0.51,1048321.85,Signal Follower
44,2024-12-24,XOM,bear,-0.11,7.71,-0.0085,77271.84,10.0,-0.011,112231.23,77.23,-0.0849,428589.21,15.0,-0.0165,381907.72,-0.11,1047168.69,Signal Follower
45,2024-12-19,XOM,bear,-1.75,10.17,-0.178,86985.64,26.32,-0.4606,119516.8,79.55,-1.3921,370522.91,15.0,-0.2625,422974.65,-1.75,1028843.24,Signal Follower
46,2024-12-16,XOM,bear,-1.57,41.0,-0.6437,87419.84,32.53,-0.5108,124654.88,76.42,-1.1998,313483.9,15.0,-0.2355,474441.38,-1.57,1012690.4,Signal Follower
47,2024-12-03,XOM,bear,-0.88,5.0,-0.044,103219.64,37.29,-0.3281,129145.19,70.24,-0.6181,278472.23,38.4,-0.3379,489162.94,-0.88,1003778.73,Signal Follower
48,2024-11-27,XOM,bear,-0.36,10.17,-0.0366,112619.87,29.52,-0.1063,130541.99,71.55,-0.2576,232925.16,15.0,-0.054,523912.98,-0.36,1000165.12,Signal Follower
49,2024-11-22,XOM,bear,-0.02,10.17,-0.002,121118.35,25.57,-0.0051,132750.24,75.89,-0.0152,192301.85,15.0,-0.003,553829.56,-0.02,999965.09,Signal Follower
50,2024-11-19,XOM,bear,-0.94,5.0,-0.047,130920.73,29.24,-0.2748,131927.48,76.54,-0.7195,158408.54,15.0,-0.141,578743.26,-0.94,990565.42,Signal Follower
51,2024-11-14,XOM,bear,-0.9,7.71,-0.0694,139212.81,25.53,-0.2297,131782.77,76.79,-0.6911,128858.42,15.0,-0.135,600146.0,-0.9,981650.33,Signal Follower
52,2024-11-06,XOM,bear,-0.12,7.71,-0.0093,147069.62,26.22,-0.0315,130473.24,76.96,-0.0924,104124.83,15.0,-0.018,618332.3,-0.12,980472.35,Signal Follower
53,2024-11-01,XOM,bear,-4.15,5.0,-0.2075,155722.18,28.88,-1.1986,127224.08,76.84,-3.189,84022.39,15.0,-0.6225,633031.35,-4.15,939782.75,Signal Follower
54,2024-10-29,XOM,bear,-1.1,10.17,-0.1119,161703.24,25.6,-0.2816,125014.14,76.85,-0.8454,66989.99,15.0,-0.165,646292.63,-1.1,929445.14,Signal Follower
55,2024-10-24,XOM,bear,-0.34,10.17,-0.0346,167359.7,26.81,-0.0911,121846.04,76.54,-0.2602,53210.53,15.0,-0.051,657583.73,-0.34,926285.02,Signal Follower
56,2024-10-21,XOM,bear,-0.74,10.17,-0.0753,172647.18,26.73,-0.1978,118379.32,76.34,-0.5649,42126.48,15.0,-0.111,666847.02,-0.74,919430.51,Signal Follower
57,2024-10-16,XOM,bear,-0.19,7.71,-0.0147,178773.07,26.69,-0.0507,114607.7,76.35,-0.1451,33357.7,15.0,-0.0285,673261.53,-0.19,917683.6,Signal Follower
58,2024-10-11,XOM,bear,0.41,5.0,0.0205,170651.6,28.73,0.1178,119829.44,76.77,0.3147,41023.25,15.0,0.0615,668495.72,0.41,921446.1,Tit-for-Tat
59,2024-10-08,XOM,bear,-1.49,5.0,-0.0745,177958.41,28.14,-0.4192,115391.6,76.88,-1.1455,32602.91,15.0,-0.2235,674047.08,-1.49,907716.55,Signal Follower
60,2024-10-03,XOM,bear,0.56,5.0,0.028,169963.52,28.17,0.1577,120419.19,76.98,0.4311,40102.75,15.0,0.084,669514.53,0.56,912799.76,Tit-for-Tat
61,2024-09-30,XOM,bear,1.52,7.71,0.1173,163481.93,25.63,0.3895,124210.49,76.97,1.17,49367.49,15.0,0.228,662940.09,1.52,926674.32,Tit-for-Tat
62,2024-09-25,XOM,bear,-1.48,5.0,-0.074,170912.29,28.89,-0.4275,119599.73,76.94,-1.1388,39333.74,15.0,-0.222,670154.24,-1.48,912959.54,Signal Follower
63,2024-09-20,XOM,bear,-0.16,5.0,-0.008,178168.16,28.18,-0.0451,115107.86,76.85,-0.123,31249.1,15.0,-0.024,675474.88,-0.16,911498.81,Signal Follower
64,2024-09-17,XOM,sideways,1.66,31.59,0.5245,186631.98,25.75,0.4274,117521.18,76.97,1.2777,39170.35,15.0,0.249,656676.5,1.66,926629.69,Tit-for-Tat
65,2024-09-12,XOM,sideways,1.21,41.0,0.4961,201056.01,36.93,0.4469,123951.54,72.94,0.8826,49135.11,18.6,0.2251,625857.34,1.21,937841.91,Tit-for-Tat
66,2024-09-09,XOM,bull,1.9,10.17,0.1933,191042.17,33.93,0.6446,131541.93,68.91,1.3093,60179.02,17.88,0.3397,617236.87,1.9,955660.9,Tit-for-Tat
67,2024-09-04,XOM,bull,-1.07,41.0,-0.4387,179795.99,30.72,-0.3288,129903.93,74.67,-0.799,47485.97,18.79,-0.2011,642814.1,-1.07,945435.33,Cooperator
68,2024-08-29,XOM,bull,0.79,33.77,0.2668,182985.39,36.14,0.2855,134169.63,69.91,0.5523,59236.59,26.28,0.2076,623608.39,0.79,952904.27,Tit-for-Tat
69,2024-08-26,XOM,bull,0.89,41.0,0.3649,192732.66,38.42,0.342,138935.08,68.97,0.6138,73798.21,26.49,0.2358,594534.05,0.89,961385.12,Tit-for-Tat
70,2024-08-21,XOM,bull,-1.01,7.71,-0.0779,208074.88,34.84,-0.3519,133297.49,67.35,-0.6802,60176.45,24.2,-0.2444,598451.18,-1.01,951675.13,Signal Follower
71,2024-08-16,XOM,sideways,0.15,33.77,0.0507,217747.48,27.93,0.0419,135723.72,73.87,0.1108,74663.26,15.0,0.0225,571865.53,0.15,953102.64,Tit-for-Tat
72,2024-08-08,XOM,bull,1.56,36.88,0.5753,227507.73,36.12,0.5634,141246.64,72.22,1.1266,92326.66,18.0,0.2808,538918.97,1.56,967971.04,Tit-for-Tat
73,2024-08-05,XOM,bull,-0.67,35.27,-0.2363,221139.67,36.41,-0.2439,136471.36,69.83,-0.4679,73410.85,18.9,-0.1266,568978.13,-0.67,961485.64,Cooperator
74,2024-07-31,XOM,sideways,-0.88,10.17,-0.0895,239626.94,31.93,-0.281,134551.45,69.9,-0.6152,59868.29,29.98,-0.2639,565953.31,-0.88,953024.56,Signal Follower
75,2024-07-26,XOM,sideways,0.48,7.71,0.037,228826.05,28.68,0.1377,140203.8,72.99,0.3503,73399.94,15.0,0.072,557570.21,0.48,957599.08,Tit-for-Tat
76,2024-07-23,XOM,sideways,-1.22,10.17,-0.1241,236861.08,25.33,-0.309,137418.51,76.43,-0.9325,58336.36,15.0,-0.183,567384.04,-1.22,945916.37,Signal Follower
77,2024-07-18,XOM,sideways,0.72,7.71,0.0555,226901.28,26.71,0.1923,141838.78,76.58,0.5514,71581.33,15.0,0.108,559678.61,0.72,952726.97,Tit-for-Tat
78,2024-07-15,XOM,sideways,0.82,10.17,0.0834,218154.18,26.17,0.2146,145353.5,76.76,0.6295,87691.66,15.0,0.123,548800.66,0.82,960539.33,Tit-for-Tat
79,2024-07-10,XOM,sideways,0.9,10.17,0.0915,208738.8,26.78,0.2411,148662.65,76.44,0.688,106968.43,15.0,0.135,535630.12,0.9,969184.18,Tit-for-Tat
80,2024-07-01,XOM,sideways,-0.65,5.0,-0.0325,220982.79,29.38,-0.191,144584.46,76.34,-0.4962,86297.22,15.0,-0.0975,548135.52,-0.65,962884.49,Signal Follower
81,2024-06-26,XOM,sideways,0.02,41.0,0.0082,234029.84,30.58,0.0061,146100.31,76.77,0.0154,105772.58,15.0,0.003,514097.27,0.02,963077.06,Signal Follower
82,2024-06-21,XOM,sideways,-1.02,41.0,-0.4182,236381.28,39.08,-0.3986,149573.45,70.57,-0.7198,84501.52,38.2,-0.3897,529543.75,-1.02,953253.68,Cooperator
83,2024-06-17,XOM,sideways,-0.74,7.71,-0.0571,261260.14,37.95,-0.2808,143849.24,65.29,-0.4831,70300.98,31.86,-0.2357,524589.64,-0.74,946199.6,Signal Follower
