Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
12,2025-05-23,V,bull,-0.06,10.17,-0.0061,220589.55,34.2,-0.0205,166676.19,10.0,-0.006,274013.8,46.47,-0.0279,338720.46,-0.06,1047645.99,Signal Follower
13,2025-05-20,V,sideways,-0.26,7.71,-0.0201,239783.51,18.55,-0.0482,173801.69,69.86,-0.1816,228301.76,15.0,-0.039,358113.04,-0.26,1044922.11,Signal Follower
14,2025-05-15,V,sideways,1.52,7.71,0.1173,220900.8,24.6,0.3739,170805.85,78.12,1.1875,268876.93,15.0,0.228,339416.41,1.52,1060804.93,Defector
15,2025-05-12,V,sideways,-0.92,7.71,-0.071,253480.96,26.53,-0.2441,183950.82,77.11,-0.7095,238582.53,59.19,-0.5445,323985.69,-0.92,1051045.52,Signal Follower
16,2025-05-07,V,sideways,0.33,7.71,0.0255,229600.92,36.6,0.1208,188972.45,69.43,0.2291,278034.76,15.0,0.0495,303391.86,0.33,1054513.97,Defector
17,2025-05-02,V,sideways,0.11,5.0,0.0055,196815.22,26.95,0.0296,177479.29,75.11,0.0826,311136.18,53.1,0.0584,314569.31,0.11,1055673.94,Defector
18,2025-04-29,V,sideways,0.89,5.0,0.0445,163457.87,37.49,0.3337,169351.81,70.83,0.6303,336370.21,63.09,0.5615,330820.1,0.89,1065069.44,Defector
19,2025-04-24,V,bull,0.73,5.0,0.0365,134091.6,38.96,0.2844,161062.58,67.4,0.492,356741.65,65.24,0.4763,348104.17,0.73,1072844.44,Defector
20,2025-04-21,V,sideways,-2.71,7.71,-0.2091,160291.11,35.12,-0.9517,173129.43,66.8,-1.8103,333781.99,62.16,-1.6846,332797.47,-2.71,1043770.36,Signal Follower
21,2025-04-15,V,sideways,-0.27,35.46,-0.0957,164082.89,38.49,-0.1039,174410.65,67.5,-0.1823,284303.72,15.0,-0.0405,377202.74,-0.27,1040952.18,Tit-for-Tat
22,2025-04-10,V,sideways,-1.04,39.41,-0.4098,162231.16,28.82,-0.2997,181477.61,70.17,-0.7298,238290.25,15.0,-0.156,418000.98,-1.04,1030126.28,Cooperator
23,2025-04-07,V,sideways,3.39,7.71,0.2615,143681.7,32.07,1.0871,179711.66,71.13,2.4112,275947.82,24.68,0.8365,400658.83,3.39,1065047.56,Defector
24,2025-04-02,V,sideways,0.84,7.71,0.0648,121415.73,27.15,0.2281,165224.43,74.26,0.6238,303416.37,54.29,0.456,409943.47,0.84,1073993.96,Tit-for-Tat
25,2025-03-28,V,sideways,-1.82,5.0,-0.091,143386.75,38.27,-0.6966,170641.61,70.14,-1.2766,270308.02,42.5,-0.7736,415663.61,-1.82,1054447.27,Signal Follower
26,2025-03-25,V,sideways,0.02,7.71,0.0015,129341.47,30.45,0.0061,169804.38,70.7,0.0141,313512.22,15.0,0.003,387341.93,0.02,1054658.16,Defector
27,2025-03-20,V,sideways,0.15,7.71,0.0116,109285.52,24.8,0.0372,154113.37,76.14,0.1142,343576.67,53.99,0.081,393024.43,0.15,1056240.14,Defector
28,2025-03-17,V,sideways,1.37,39.41,0.5399,96518.67,33.0,0.4521,130146.3,70.58,0.967,368092.74,63.91,0.8756,405242.29,1.37,1070710.63,Tit-for-Tat
29,2025-03-12,V,sideways,-0.93,39.41,-0.3665,92885.68,40.57,-0.3773,124074.5,15.0,-0.1395,423967.57,49.24,-0.4579,359072.26,-0.93,1060753.02,Signal Follower
30,2025-03-07,V,bull,1.31,7.71,0.1011,82274.97,27.18,0.3561,132639.73,10.0,0.131,384658.5,32.09,0.4203,400426.8,1.31,1074648.89,Tit-for-Tat
31,2025-03-04,V,sideways,-2.19,10.17,-0.2228,93084.75,14.62,-0.3202,147629.07,73.84,-1.617,334022.5,26.96,-0.5904,425263.68,-2.19,1051114.08,Signal Follower
32,2025-02-27,V,bull,1.09,7.71,0.0841,83111.65,28.89,0.3149,143299.99,76.37,0.8325,382502.8,15.0,0.1635,391085.57,1.09,1062571.22,Defector
33,2025-02-24,V,sideways,0.32,5.0,0.016,68245.24,28.73,0.0919,129497.21,76.4,0.2445,409079.32,57.96,0.1855,393178.23,0.32,1065971.45,Defector
34,2025-02-19,V,sideways,-0.22,7.71,-0.017,83216.57,35.52,-0.0781,142461.33,69.72,-0.1534,390020.23,64.12,-0.1411,384301.87,-0.22,1063626.31,Signal Follower
35,2025-02-13,V,sideways,0.71,7.71,0.0548,72675.22,36.03,0.2558,141448.18,67.11,0.4765,438432.25,15.0,0.1065,347444.35,0.71,1071178.06,Defector
36,2025-02-10,V,sideways,0.73,5.0,0.0365,59670.76,26.35,0.1924,126958.13,75.21,0.549,470251.56,51.48,0.3758,343119.55,0.73,1078997.66,Defector
37,2025-02-05,V,bull,0.99,5.0,0.0495,47687.26,37.1,0.3673,116298.21,71.19,0.7048,489140.37,63.17,0.6254,346874.16,0.99,1089679.74,Defector
38,2025-01-31,V,sideways,-1.35,7.71,-0.1041,58625.77,35.52,-0.4795,128853.91,67.46,-0.9106,473728.0,65.58,-0.8853,338792.33,-1.35,1074969.06,Signal Follower
39,2025-01-28,V,sideways,-0.06,10.17,-0.0061,67363.39,35.84,-0.0215,132556.95,66.87,-0.0401,418460.13,15.0,-0.009,381619.53,-0.06,1074324.08,Signal Follower
40,2025-01-23,V,sideways,1.37,10.17,0.1394,59605.5,24.48,0.3353,124381.52,74.83,1.0252,471451.95,15.0,0.2055,344561.03,1.37,1089042.32,Defector
41,2025-01-17,V,bull,0.67,10.17,0.0681,48926.85,26.33,0.1764,109376.47,76.73,0.5141,500593.19,56.88,0.3811,341103.49,0.67,1096338.9,Defector
42,2025-01-14,V,bull,0.11,7.71,0.0085,39004.79,36.55,0.0402,99177.04,69.44,0.0764,516456.23,64.38,0.0708,345361.94,0.11,1097544.87,Defector
43,2025-01-08,V,bull,0.51,7.71,0.0393,30985.39,36.02,0.1837,89717.61,66.89,0.3412,529268.24,63.99,0.3264,350028.76,0.51,1103142.35,Defector
44,2025-01-03,V,bull,0.23,10.17,0.0234,24588.4,35.34,0.0813,80445.26,67.05,0.1542,543310.19,61.7,0.1419,351656.16,0.23,1105679.58,Defector
45,2024-12-30,V,bull,0.2,5.0,0.01,19309.54,38.96,0.0779,73558.5,67.13,0.1343,554988.83,61.84,0.1237,352143.13,0.2,1107890.94,Defector
46,2024-12-24,V,bull,0.78,7.71,0.0602,15247.97,34.26,0.2672,65671.6,67.37,0.5255,566859.69,61.92,0.483,352220.75,0.78,1116532.49,Defector
47,2024-12-19,V,bull,0.98,10.17,0.0997,12030.22,34.97,0.3427,58354.34,67.68,0.6633,578204.43,62.13,0.6089,351411.0,0.98,1127474.51,Defector
48,2024-12-16,V,bull,0.37,5.0,0.0185,9397.23,39.23,0.1452,53108.02,67.12,0.2484,586980.19,62.42,0.2309,350514.57,0.37,1131646.16,Defector
49,2024-12-11,V,bull,0.24,5.0,0.012,7340.15,37.83,0.0908,48038.77,67.23,0.1613,595828.85,61.91,0.1486,348792.23,0.24,1134362.11,Defector
50,2024-12-06,V,bull,0.69,35.27,0.2434,5987.56,38.05,0.2625,40036.41,67.54,0.466,608437.5,62.75,0.433,345538.53,0.69,1142189.21,Defector
51,2024-12-03,V,sideways,-1.29,5.0,-0.0645,6593.38,45.8,-0.5908,37334.15,10.0,-0.129,657420.8,62.29,-0.8035,298651.67,-1.29,1127454.97,Signal Follower
52,2024-11-27,V,bull,1.26,10.17,0.1282,5548.25,21.03,0.265,33079.42,66.15,0.8335,704146.67,15.0,0.189,257225.66,1.26,1141660.9,Defector
53,2024-11-22,V,bull,0.63,7.71,0.0486,4399.06,24.31,0.1531,28103.1,77.3,0.487,725683.84,50.81,0.3201,241814.0,0.63,1148853.37,Defector
54,2024-11-19,V,bull,0.6,7.71,0.0463,3437.78,34.69,0.2081,24694.08,71.2,0.4272,733116.02,64.84,0.389,238752.12,0.6,1155746.49,Defector
55,2024-11-14,V,bull,-0.34,7.71,-0.0262,4337.3,36.54,-0.1242,27948.56,67.13,-0.2282,728724.62,65.58,-0.223,238989.52,-0.34,1151816.95,Signal Follower
56,2024-11-11,V,bull,0.27,7.71,0.0208,3550.22,35.76,0.0966,26003.0,66.69,0.1801,767882.3,15.0,0.0405,202564.48,0.27,1154926.86,Defector
57,2024-11-06,V,sideways,0.35,5.0,0.0175,2776.76,26.25,0.0919,22223.02,75.25,0.2634,784646.75,51.19,0.1792,190353.48,0.35,1158969.1,Defector
58,2024-11-01,V,bull,0.78,35.27,0.2751,2245.24,37.42,0.2919,18239.09,71.26,0.5558,793954.51,64.7,0.5047,185561.16,0.78,1168009.06,Defector
59,2024-10-29,V,sideways,-0.84,7.71,-0.0648,2363.03,42.95,-0.3608,16642.48,10.0,-0.084,828396.78,65.63,-0.5513,152597.72,-0.84,1158197.78,Signal Follower
60,2024-10-24,V,sideways,0.29,7.71,0.0224,1904.88,22.45,0.0651,14379.67,65.62,0.1903,856333.45,15.0,0.0435,127382.0,0.29,1161556.56,Defector
61,2024-10-21,V,sideways,-0.95,5.0,-0.0475,2451.65,25.97,-0.2467,17237.03,77.47,-0.736,840740.57,50.43,-0.4791,139570.76,-0.95,1150521.77,Signal Follower
62,2024-10-16,V,bull,3.19,7.71,0.2461,1965.52,34.01,1.085,15452.12,71.43,2.2787,867023.03,15.0,0.4785,115559.33,3.19,1187223.41,Defector
63,2024-10-11,V,bull,0.65,41.0,0.2665,1643.98,30.07,0.1954,12053.99,75.55,0.491,879467.22,58.1,0.3777,106834.8,0.65,1194940.37,Defector
64,2024-10-08,V,bull,0.09,43.49,0.0391,1784.75,49.45,0.0445,13686.35,29.0,0.0261,848239.62,66.24,0.0596,136289.28,0.09,1196015.81,Defector
65,2024-10-03,V,bull,0.07,7.71,0.0054,1702.64,35.37,0.0248,16520.4,10.0,0.007,826957.16,27.6,0.0193,154819.8,0.07,1196853.02,Defector
66,2024-09-30,V,bull,-0.02,7.71,-0.0015,2112.1,13.57,-0.0027,20073.11,73.22,-0.0146,790659.96,15.0,-0.003,187154.83,-0.02,1196613.65,Signal Follower
67,2024-09-25,V,sideways,-1.66,5.79,-0.0962,2621.51,27.92,-0.4635,23129.14,78.95,-1.3106,748880.84,15.0,-0.249,225368.5,-1.66,1176749.87,Signal Follower
68,2024-09-20,V,sideways,-0.26,5.0,-0.013,3226.24,28.9,-0.0751,26212.97,76.88,-0.1999,702383.36,15.0,-0.039,268177.42,-0.26,1173690.32,Signal Follower
69,2024-09-17,V,sideways,0.23,50.89,0.117,3122.07,29.39,0.0676,23105.26,76.85,0.1768,752874.63,15.0,0.0345,220898.04,0.23,1176389.8,Defector
70,2024-09-12,V,sideways,0.48,7.71,0.037,2418.77,36.31,0.1743,20463.32,69.12,0.3318,762633.71,58.29,0.2798,214484.2,0.48,1182036.47,Defector
71,2024-09-09,V,bull,1.25,5.0,0.0625,1867.66,37.98,0.4748,18359.08,67.95,0.8493,770830.22,58.3,0.7287,208943.04,1.25,1196811.93,Defector
72,2024-09-04,V,sideways,0.64,5.0,0.032,1448.31,36.99,0.2367,16388.25,68.12,0.436,776003.2,62.65,0.401,206160.24,0.64,1204471.53,Defector
73,2024-08-29,V,sideways,1.23,5.0,0.0615,1121.96,38.15,0.4692,14701.92,67.56,0.831,780452.36,62.81,0.7725,203723.75,1.23,1219286.53,Defector
74,2024-08-26,V,sideways,0.18,45.96,0.0827,939.78,40.89,0.0736,11716.28,67.34,0.1212,787413.31,63.9,0.115,199930.64,0.18,1221481.24,Defector
75,2024-08-21,V,sideways,-0.13,5.0,-0.0065,998.13,48.78,-0.0634,10436.41,10.0,-0.013,820898.03,62.11,-0.0807,167667.43,-0.13,1219893.32,Signal Follower
76,2024-08-16,V,sideways,0.2,53.84,0.1077,984.49,28.64,0.0573,9077.47,65.68,0.1314,854683.75,15.0,0.03,135254.28,0.2,1222333.1,Defector
77,2024-08-13,V,bull,0.0,35.27,0.0,984.49,38.14,0.0,9077.47,68.75,0.0,854683.75,52.73,0.0,135254.28,0.0,1222333.1,Signal Follower
78,2024-08-08,V,bull,0.66,35.27,0.2328,1154.76,43.33,0.2859,11761.0,22.5,0.1485,836327.09,31.44,0.2075,150757.15,0.66,1230400.5,Defector
79,2024-08-05,V,sideways,-1.92,41.0,-0.7872,1303.05,28.91,-0.5552,14245.91,66.66,-1.2799,796606.5,23.85,-0.4579,187844.54,-1.92,1206776.81,Signal Follower
80,2024-07-31,V,sideways,0.43,35.27,0.1517,1084.88,37.44,0.161,12050.58,69.37,0.2983,830259.77,35.45,0.1524,156604.76,0.43,1211965.95,Defector
81,2024-07-26,V,sideways,1.51,7.71,0.1165,833.71,35.69,0.5389,10638.56,66.97,1.0113,839152.27,53.06,0.8012,149375.47,1.51,1230266.64,Defector
82,2024-07-23,V,sideways,-1.02,31.59,-0.3223,1043.42,32.96,-0.3362,13210.61,68.92,-0.703,825564.21,56.58,-0.5771,160181.77,-1.02,1217717.92,Signal Follower
83,2024-07-18,V,sideways,-1.15,53.84,-0.6191,834.82,47.31,-0.544,11496.76,35.5,-0.4082,823232.34,32.77,-0.3768,164436.08,-1.15,1203714.16,Signal Follower
84,2024-07-15,V,sideways,1.05,7.71,0.081,787.97,31.49,0.3306,12664.27,10.0,0.105,789517.48,46.07,0.4837,197030.28,1.05,1216353.16,Defector
85,2024-07-10,V,sideways,1.5,7.71,0.1157,644.41,17.88,0.2682,10813.71,70.79,1.0618,822317.18,15.0,0.225,166224.7,1.5,1234598.46,Defector
86,2024-07-05,V,sideways,0.51,7.71,0.0393,505.54,24.82,0.1266,9079.96,78.23,0.399,832173.05,59.63,0.3041,158241.45,0.51,1240894.91,Defector
87,2024-07-01,V,sideways,-0.21,7.71,-0.0162,635.86,36.97,-0.0776,10315.46,69.64,-0.1462,832281.66,71.91,-0.151,156767.03,-0.21,1238289.03,Signal Follower
88,2024-06-26,V,sideways,0.25,7.71,0.0193,510.47,37.83,0.0946,9516.25,65.57,0.1639,859578.84,15.0,0.0375,130394.44,0.25,1241384.75,Defector
89,2024-06-21,V,sideways,-0.7,43.78,-0.3065,598.42,23.8,-0.1666,12342.57,74.91,-0.5244,840680.12,51.75,-0.3622,146378.89,-0.7,1232695.06,Signal Follower
90,2024-06-17,V,sideways,0.81,41.0,0.3321,495.29,47.87,0.3877,10945.11,65.11,0.5274,870244.62,38.75,0.3139,118314.98,0.81,1242679.89,Defector
