Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
58,2024-11-01,LLY,bear,-1.1,52.55,-0.5781,342871.98,15.0,-0.165,33870.57,90.0,-0.99,559271.47,41.17,-0.4528,63985.97,-1.1,888620.85,Cooperator
59,2024-10-29,LLY,bear,0.6,65.26,0.3916,345030.75,20.0,0.12,27955.27,70.0,0.42,573387.65,23.19,0.1391,53626.33,0.6,893952.58,Defector
60,2024-10-24,LLY,bear,-0.78,66.49,-0.5186,329169.45,20.0,-0.156,34043.49,55.0,-0.429,584411.43,62.5,-0.4875,52375.63,-0.78,886979.75,Cooperator
61,2024-10-21,LLY,bear,-1.29,52.55,-0.6779,329057.54,50.0,-0.645,34829.33,55.0,-0.7095,571063.37,26.17,-0.3376,65049.76,-1.29,875537.71,Tit-for-Tat
62,2024-10-16,LLY,bear,0.7,52.5,0.3675,311021.15,50.0,0.35,32353.33,70.0,0.49,604829.6,29.62,0.2074,51795.92,0.7,881666.47,Defector
63,2024-10-11,LLY,bear,1.75,54.42,0.9523,306653.37,50.0,0.875,27905.76,55.0,0.9625,606173.82,60.08,1.0515,59267.05,1.75,897095.64,Defector
64,2024-10-08,LLY,bear,1.19,52.5,0.6248,340013.1,50.0,0.595,29887.8,40.0,0.476,557670.77,60.0,0.714,72428.33,1.19,907771.08,Defector
65,2024-10-03,LLY,bear,-0.45,52.55,-0.2365,323736.69,70.0,-0.315,24150.07,40.0,-0.18,588774.39,61.95,-0.2788,63338.85,-0.45,903686.11,Cooperator
66,2024-09-30,LLY,sideways,2.48,50.43,1.2506,315409.06,70.0,1.736,28188.91,55.0,1.364,600164.47,41.67,1.0333,56237.56,2.48,926097.52,Defector
67,2024-09-25,LLY,sideways,-0.78,53.96,-0.4209,291294.59,80.0,-0.624,22598.41,25.0,-0.195,635648.15,59.58,-0.4647,50458.84,-0.78,918873.96,Cooperator
68,2024-09-20,LLY,bull,-0.05,64.78,-0.0324,260214.53,50.0,-0.025,24892.59,55.0,-0.0275,655401.51,44.5,-0.0223,59491.36,-0.05,918414.52,Cooperator
69,2024-09-17,LLY,sideways,-1.66,52.55,-0.8723,263582.96,70.0,-1.162,21046.15,55.0,-0.913,648476.83,40.93,-0.6795,66894.06,-1.66,903168.84,Cooperator
70,2024-09-12,LLY,bull,1.16,52.55,0.6096,245382.4,35.0,0.406,17081.02,70.0,0.812,680652.47,40.7,0.4721,56884.11,1.16,913645.6,Defector
71,2024-09-09,LLY,bull,-0.47,52.55,-0.247,219533.87,50.0,-0.235,15843.57,40.0,-0.188,719135.45,59.92,-0.2816,45487.11,-0.47,909351.47,Cooperator
72,2024-09-04,LLY,sideways,-0.36,52.5,-0.189,224496.59,50.0,-0.18,16954.38,55.0,-0.198,701229.22,40.0,-0.144,57319.8,-0.36,906077.8,Cooperator
73,2024-08-29,LLY,sideways,-1.55,52.55,-0.8145,229095.2,50.0,-0.775,18179.71,55.0,-0.8525,680709.11,40.93,-0.6345,72015.98,-1.55,892033.6,Cooperator
74,2024-08-26,LLY,sideways,0.14,52.55,0.0736,212478.33,35.0,0.049,14699.43,70.0,0.098,711811.68,40.7,0.057,61010.55,0.14,893282.44,Defector
75,2024-08-21,LLY,sideways,-0.38,52.5,-0.1995,217123.67,35.0,-0.133,17975.17,55.0,-0.209,706936.12,58.75,-0.2232,57965.04,-0.38,889887.97,Cooperator
76,2024-08-16,LLY,bear,-0.68,52.5,-0.357,218462.61,35.0,-0.238,21883.34,55.0,-0.374,689960.91,36.25,-0.2465,69693.14,-0.68,883836.73,Cooperator
77,2024-08-13,LLY,sideways,1.56,52.55,0.8198,216855.64,50.0,0.78,20970.55,55.0,0.858,707655.55,36.93,0.5762,54518.26,1.56,897624.58,Defector
78,2024-08-08,LLY,bear,-3.39,64.78,-2.196,181263.83,50.0,-1.695,20365.95,40.0,-1.356,752036.8,63.25,-2.1442,46333.42,-3.39,867195.11,Cooperator
79,2024-08-05,LLY,sideways,2.28,64.78,1.477,171401.78,25.0,0.57,15982.57,85.0,1.938,772601.82,44.5,1.0146,40013.84,2.28,886967.16,Defector
80,2024-07-31,LLY,sideways,0.51,62.45,0.3185,206259.03,60.0,0.306,18957.1,25.0,0.1275,726197.27,64.0,0.3264,48586.6,0.51,891490.69,Defector
81,2024-07-26,LLY,sideways,-0.89,52.55,-0.4677,217163.66,50.0,-0.445,21154.84,55.0,-0.4895,720598.25,60.93,-0.5423,41083.24,-0.89,883556.42,Cooperator
82,2024-07-23,LLY,sideways,0.95,50.43,0.4791,210047.08,70.0,0.665,24514.16,55.0,0.5225,729225.45,41.67,0.3958,36213.32,0.95,891950.21,Defector
83,2024-07-18,LLY,bear,-6.41,52.55,-3.3685,221527.36,50.0,-3.205,27570.47,55.0,-3.5255,720033.82,59.92,-3.8407,30868.34,-6.41,834776.2,Cooperator
84,2024-07-15,LLY,bear,-0.6,53.96,-0.3238,243931.92,15.0,-0.09,34799.42,90.0,-0.54,685602.9,40.83,-0.245,35665.75,-0.6,829767.55,Cooperator
85,2024-07-10,LLY,bear,0.34,50.43,0.1715,242493.39,20.0,0.068,28574.13,55.0,0.187,699376.64,21.33,0.0725,29555.84,0.34,832588.75,Defector
86,2024-07-05,LLY,bear,1.8,50.43,0.9077,238601.36,20.0,0.36,22794.42,55.0,0.99,707716.19,60.42,1.0875,30888.02,1.8,847575.35,Defector
87,2024-07-01,LLY,bear,0.29,67.12,0.1946,282046.41,70.0,0.203,27565.52,40.0,0.116,655291.27,62.27,0.1806,35096.8,0.29,850033.32,Defector
88,2024-06-26,LLY,sideways,-0.3,52.5,-0.1575,291518.19,70.0,-0.21,21818.31,55.0,-0.165,654636.1,61.25,-0.1838,32027.4,-0.3,847483.22,Cooperator
89,2024-06-21,LLY,bear,-0.2,50.43,-0.1009,300370.26,70.0,-0.14,18349.82,55.0,-0.11,645565.06,41.67,-0.0833,35714.86,-0.2,845788.25,Tit-for-Tat
90,2024-06-17,LLY,bear,0.8,50.43,0.4034,283175.39,50.0,0.4,17130.92,55.0,0.44,671765.55,42.92,0.3433,27928.14,0.8,852554.56,Defector
