Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
31,2025-03-04,AAPL,bull,-0.75,62.45,-0.4684,319646.7,50.0,-0.375,200168.1,40.0,-0.3,276063.06,68.5,-0.5137,204122.14,-0.75,268138.17,Cooperator
32,2025-02-27,AAPL,sideways,-0.88,67.12,-0.5906,276493.76,50.0,-0.44,212584.62,55.0,-0.484,277299.23,42.83,-0.3769,233622.39,-0.88,265778.55,Tit-for-Tat
33,2025-02-24,AAPL,sideways,0.89,52.5,0.4673,289360.37,50.0,0.445,211543.97,55.0,0.4895,304464.84,42.12,0.3749,194630.81,0.89,268143.98,Defector
34,2025-02-19,AAPL,sideways,0.09,52.5,0.0472,276346.09,50.0,0.045,185611.21,55.0,0.0495,314401.37,58.75,0.0529,223641.33,0.09,268385.31,Defector
35,2025-02-13,AAPL,bull,1.95,50.43,0.9834,253386.68,50.0,0.975,168447.83,55.0,1.0725,319733.04,61.33,1.196,258432.44,1.95,273618.82,Defector
36,2025-02-10,AAPL,sideways,-0.84,64.78,-0.5441,237820.94,70.0,-0.588,150655.44,40.0,-0.336,367153.66,63.95,-0.5372,244369.96,-0.84,271320.42,Cooperator
37,2025-02-05,AAPL,sideways,1.72,53.96,0.9282,252258.93,50.0,0.86,149217.69,55.0,0.946,396180.76,40.83,0.7023,202342.62,1.72,275987.13,Defector
38,2025-01-31,AAPL,sideways,-4.53,50.43,-2.2844,254022.72,70.0,-3.171,125038.32,40.0,-1.812,434636.21,60.42,-2.7369,186302.75,-4.53,263484.92,Cooperator
39,2025-01-28,AAPL,sideways,3.21,54.43,1.747,246113.39,25.0,0.8025,105162.13,85.0,2.7285,478831.31,41.32,1.3263,169893.17,3.21,271942.78,Defector
40,2025-01-23,AAPL,sideways,-0.48,62.45,-0.2998,220132.55,60.0,-0.288,95579.74,25.0,-0.12,533876.52,64.0,-0.3072,150411.2,-0.48,270637.46,Cooperator
41,2025-01-17,AAPL,sideways,-0.92,62.45,-0.5746,199779.19,35.0,-0.322,113140.16,55.0,-0.506,524545.06,45.25,-0.4163,162535.59,-0.92,268147.59,Cooperator
42,2025-01-14,AAPL,sideways,-0.63,64.78,-0.4081,185032.86,70.0,-0.441,99737.19,55.0,-0.3465,529693.34,39.6,-0.2495,185536.6,-0.63,266458.26,Tit-for-Tat
43,2025-01-08,AAPL,sideways,0.32,64.78,0.2073,204277.45,35.0,0.112,84299.58,55.0,0.176,539770.37,44.2,0.1414,171652.6,0.32,267310.93,Defector
44,2025-01-03,AAPL,sideways,0.0,50.43,0.0,204277.45,50.0,0.0,84299.58,55.0,0.0,539770.37,60.42,0.0,171652.6,0.0,267310.93,Signal Follower
45,2024-12-30,AAPL,sideways,-0.01,50.43,-0.005,217315.28,50.0,-0.005,90972.54,55.0,-0.0055,486017.55,46.67,-0.0047,205694.63,-0.01,267284.2,Cooperator
46,2024-12-24,AAPL,sideways,1.06,50.43,0.5345,215650.25,50.0,0.53,89489.27,55.0,0.583,527058.47,41.67,0.4417,167802.02,1.06,270117.41,Defector
47,2024-12-19,AAPL,sideways,0.93,52.5,0.4882,235082.84,50.0,0.465,94055.22,40.0,0.372,471540.85,58.75,0.5464,199321.09,0.93,272629.5,Defector
48,2024-12-16,AAPL,bull,1.23,52.5,0.6458,219331.06,70.0,0.861,113284.36,55.0,0.6765,458230.86,60.0,0.738,209153.73,1.23,275982.85,Defector
49,2024-12-11,AAPL,sideways,-0.59,52.5,-0.3098,215716.95,70.0,-0.413,94361.95,40.0,-0.236,499958.54,61.25,-0.3614,189962.56,-0.59,274354.55,Cooperator
50,2024-12-06,AAPL,sideways,-0.03,50.43,-0.0151,220833.42,70.0,-0.021,78849.11,55.0,-0.0165,489850.22,41.67,-0.0125,210467.25,-0.03,274272.24,Cooperator
51,2024-12-03,AAPL,bull,1.18,52.5,0.6195,226889.85,50.0,0.59,77639.76,55.0,0.649,524231.96,40.0,0.472,171238.43,1.18,277508.65,Defector
52,2024-11-27,AAPL,bull,0.2,52.5,0.105,247001.46,50.0,0.1,81490.99,40.0,0.08,468379.09,58.75,0.1175,203128.46,0.2,278063.67,Defector
53,2024-11-22,AAPL,bull,0.79,52.5,0.4148,230635.85,50.0,0.395,70672.07,55.0,0.4345,468495.17,60.0,0.474,230196.9,0.79,280260.37,Defector
54,2024-11-19,AAPL,bull,0.57,52.5,0.2992,214888.17,70.0,0.399,84942.31,55.0,0.3135,454590.59,61.25,0.3491,245578.93,0.57,281857.86,Defector
55,2024-11-14,AAPL,bull,1.42,52.5,0.7455,198363.38,70.0,0.994,100917.84,55.0,0.781,436840.65,62.5,0.8875,263878.14,1.42,285860.24,Defector
56,2024-11-11,AAPL,bull,-0.34,62.45,-0.2123,184328.19,70.0,-0.238,87423.05,40.0,-0.136,487767.75,64.6,-0.2196,240481.02,-0.34,284888.31,Cooperator
57,2024-11-06,AAPL,bull,0.05,62.45,0.0312,199106.43,70.0,0.035,101868.81,55.0,0.0275,485895.7,45.25,0.0226,213129.06,0.05,285030.76,Defector
58,2024-11-01,AAPL,bull,0.88,64.78,0.5701,220804.51,50.0,0.44,88047.03,55.0,0.484,460187.51,63.25,0.5566,230960.95,0.88,287539.03,Defector
59,2024-10-29,AAPL,bull,0.24,52.5,0.126,205236.25,50.0,0.12,76010.19,55.0,0.132,458206.55,60.0,0.144,260547.01,0.24,288229.12,Defector
60,2024-10-24,AAPL,bull,0.26,50.43,0.1311,184307.63,50.0,0.13,67612.59,55.0,0.143,453019.89,62.25,0.1619,295059.9,0.26,288978.52,Defector
61,2024-10-21,AAPL,bull,0.87,50.43,0.4387,164699.08,50.0,0.435,59887.31,55.0,0.4785,442806.52,63.17,0.5496,332607.09,0.87,291492.63,Defector
62,2024-10-16,AAPL,bull,0.08,46.89,0.0375,141182.1,50.0,0.04,54192.85,55.0,0.044,434697.93,63.5,0.0508,369927.11,0.08,291725.83,Defector
63,2024-10-11,AAPL,bull,-0.76,52.5,-0.399,155896.79,50.0,-0.38,62877.44,55.0,-0.418,455648.82,62.5,-0.475,325576.94,-0.76,289508.71,Cooperator
64,2024-10-08,AAPL,bull,0.66,50.43,0.3328,158461.07,50.0,0.33,63355.04,55.0,0.363,506130.85,41.67,0.275,272053.03,0.66,291419.47,Defector
65,2024-10-03,AAPL,sideways,0.24,53.96,0.1295,150360.89,50.0,0.12,52989.83,55.0,0.132,495129.77,59.58,0.143,301519.51,0.24,292118.87,Defector
66,2024-09-30,AAPL,bull,1.29,50.43,0.6505,132832.82,50.0,0.645,46333.36,55.0,0.7095,485134.52,61.33,0.7912,335699.3,1.29,295887.21,Defector
67,2024-09-25,AAPL,bull,0.64,50.43,0.3227,133057.9,70.0,0.448,54748.31,40.0,0.256,439443.56,62.25,0.3984,372750.22,0.64,297780.89,Tit-for-Tat
68,2024-09-20,AAPL,sideways,-0.77,52.5,-0.4042,139913.63,70.0,-0.539,43923.31,55.0,-0.4235,446438.45,56.69,-0.4365,369724.62,-0.77,295487.97,Cooperator
69,2024-09-17,AAPL,sideways,0.48,62.45,0.2998,162737.34,50.0,0.24,42370.29,55.0,0.264,466231.15,45.25,0.2172,328661.21,0.48,296906.32,Defector
70,2024-09-12,AAPL,sideways,0.12,52.5,0.063,147779.22,50.0,0.06,35348.98,55.0,0.066,457783.85,58.75,0.0705,359087.95,0.12,297262.6,Defector
71,2024-09-09,AAPL,sideways,0.04,46.89,0.0188,124916.53,50.0,0.02,31717.78,55.0,0.022,449059.68,62.0,0.0248,394306.01,0.04,297381.51,Defector
72,2024-09-04,AAPL,sideways,-0.37,53.96,-0.1997,135540.2,50.0,-0.185,37552.11,55.0,-0.2035,475649.97,61.75,-0.2285,351257.72,-0.37,296281.2,Cooperator
73,2024-08-29,AAPL,sideways,-0.13,52.5,-0.0682,127719.08,50.0,-0.065,37029.06,55.0,-0.0715,427381.98,40.0,-0.052,407869.88,-0.13,295896.03,Cooperator
74,2024-08-26,AAPL,sideways,0.19,52.5,0.0998,137130.86,50.0,0.095,38103.01,55.0,0.1045,477975.4,40.0,0.076,346790.74,0.19,296458.23,Defector
75,2024-08-21,AAPL,sideways,-0.05,52.5,-0.0262,151762.28,50.0,-0.025,45279.37,55.0,-0.0275,489949.87,58.75,-0.0294,313008.48,-0.05,296310.0,Cooperator
76,2024-08-16,AAPL,sideways,0.95,52.5,0.4988,159185.33,50.0,0.475,45517.32,55.0,0.5225,535304.32,40.0,0.38,259993.03,0.95,299124.95,Defector
77,2024-08-13,AAPL,sideways,1.03,50.43,0.5194,140841.5,50.0,0.515,39824.29,55.0,0.5665,529741.63,60.42,0.6223,289592.58,1.03,302205.94,Defector
78,2024-08-08,AAPL,sideways,0.09,67.12,0.0604,160980.87,70.0,0.063,46567.36,40.0,0.036,474280.57,62.27,0.056,318171.2,0.09,302477.92,Defector
79,2024-08-05,AAPL,bull,5.11,64.78,3.3102,175797.63,70.0,3.577,55657.13,55.0,2.8105,426299.99,63.95,3.2678,342245.25,5.11,317934.54,Defector
80,2024-07-31,AAPL,bull,0.29,64.78,0.1879,189402.02,90.0,0.261,65400.96,15.0,0.0435,377101.33,64.3,0.1865,368095.69,0.29,318856.55,Tit-for-Tat
81,2024-07-26,AAPL,bull,-0.34,64.78,-0.2202,184307.04,85.0,-0.289,52243.66,55.0,-0.187,398739.57,62.72,-0.2133,364709.73,-0.34,317772.44,Cooperator
82,2024-07-23,AAPL,bull,0.29,53.96,0.1565,187597.51,85.0,0.2465,63684.61,55.0,0.1595,408534.39,40.83,0.1184,340183.48,0.29,318693.98,Defector
83,2024-07-18,AAPL,bull,-2.65,53.96,-1.4301,199540.1,50.0,-1.325,75458.6,55.0,-1.4575,421606.59,59.58,-1.579,303394.71,-2.65,310248.59,Cooperator
84,2024-07-15,AAPL,bull,-0.88,52.5,-0.462,206936.99,25.0,-0.22,88074.22,85.0,-0.748,372403.43,40.0,-0.352,332585.36,-0.88,307518.4,Cooperator
85,2024-07-10,AAPL,bull,1.6,50.43,0.8069,219814.23,35.0,0.56,80882.22,55.0,0.88,411452.31,29.33,0.4693,287851.24,1.6,312438.7,Defector
86,2024-07-05,AAPL,bull,2.12,52.5,1.113,230698.84,35.0,0.742,70161.29,40.0,0.848,378317.77,58.75,1.2455,320822.1,2.12,319062.4,Tit-for-Tat
87,2024-07-01,AAPL,bull,2.2,52.5,1.155,242913.51,80.0,1.76,82565.68,15.0,0.33,334454.69,54.06,1.1894,340066.12,2.2,326081.77,Tit-for-Tat
88,2024-06-26,AAPL,bull,0.83,50.43,0.4186,250364.76,90.0,0.747,97866.01,15.0,0.1245,298408.74,52.58,0.4364,353360.49,0.83,328788.25,Tit-for-Tat
89,2024-06-21,AAPL,sideways,-1.38,50.43,-0.6959,259203.15,85.0,-1.173,78330.06,55.0,-0.759,299674.04,51.7,-0.7134,362792.76,-1.38,324250.97,Cooperator
90,2024-06-17,AAPL,bull,1.55,52.5,0.8138,254825.31,70.0,1.085,88136.93,70.0,1.085,337193.04,40.0,0.62,319844.72,1.55,329276.86,Defector
