Round,Date,Ticker,Regime,Market_Return_Pct,Signal_Follower_Position,Signal_Follower_Return,Signal_Follower_Capital,Cooperator_Position,Cooperator_Return,Cooperator_Capital,Defector_Position,Defector_Return,Defector_Capital,Tit_for_Tat_Position,Tit_for_Tat_Return,Tit_for_Tat_Capital,Benchmark_Return,Benchmark_Capital,Winner
18,2025-04-29,MSFT,bull,0.7,52.5,0.3675,367287.22,50.0,0.35,84087.0,55.0,0.385,435570.2,58.75,0.4113,113055.59,0.7,1056311.47,Defector
19,2025-04-24,MSFT,bull,3.09,50.43,1.5583,341317.32,50.0,1.545,77341.42,55.0,1.6995,448934.84,61.33,1.8952,132406.42,3.09,1088951.49,Defector
20,2025-04-21,MSFT,bull,-1.02,62.45,-0.637,318684.12,90.0,-0.918,64743.83,15.0,-0.153,493849.33,64.4,-0.6569,122722.72,-1.02,1077844.19,Defector
21,2025-04-15,MSFT,bull,-0.72,50.43,-0.3631,368793.7,70.0,-0.504,59654.1,70.0,-0.504,455026.24,67.67,-0.4872,116525.95,-0.72,1070083.71,Cooperator
22,2025-04-10,MSFT,bull,-0.19,50.43,-0.0958,377095.34,50.0,-0.095,61554.33,55.0,-0.1045,419959.16,41.67,-0.0792,141391.16,-0.19,1068050.55,Cooperator
23,2025-04-07,MSFT,bull,1.99,64.78,1.2891,405401.17,35.0,0.6965,50774.33,55.0,1.0945,416979.01,43.6,0.8676,126845.49,1.99,1089304.75,Signal Follower
24,2025-04-02,MSFT,bull,1.1,67.12,0.7383,458585.38,50.0,0.55,48815.33,40.0,0.44,359535.05,58.83,0.6472,133064.24,1.1,1101287.11,Signal Follower
25,2025-03-28,MSFT,bull,-2.39,67.12,-1.6041,417797.7,70.0,-1.673,43297.91,40.0,-0.956,409020.57,59.33,-1.4181,129883.82,-2.39,1074966.35,Cooperator
26,2025-03-25,MSFT,bull,0.31,50.43,0.1563,390268.06,40.0,0.124,38074.22,85.0,0.2635,456307.26,41.67,0.1292,115350.45,0.31,1078298.74,Defector
27,2025-03-20,MSFT,bull,0.29,62.45,0.1811,415302.41,50.0,0.145,32288.94,55.0,0.1595,426562.79,64.0,0.1856,125845.86,0.29,1081425.81,Defector
28,2025-03-17,MSFT,sideways,0.52,62.45,0.3248,428573.44,35.0,0.182,25955.41,55.0,0.286,413777.36,64.2,0.3338,131693.79,0.52,1087049.22,Signal Follower
29,2025-03-12,MSFT,sideways,0.08,62.45,0.05,444240.97,50.0,0.04,22378.44,55.0,0.044,385722.33,68.5,0.0548,147658.26,0.08,1087918.86,Signal Follower
30,2025-03-07,MSFT,sideways,0.25,46.89,0.1172,388488.78,50.0,0.125,21956.96,55.0,0.1375,444676.99,50.0,0.125,144877.27,0.25,1090638.66,Defector
31,2025-03-04,MSFT,bull,1.36,64.78,0.881,419110.51,50.0,0.68,18461.76,55.0,0.748,409698.01,63.25,0.8602,152729.72,1.36,1105471.34,Signal Follower
32,2025-02-27,MSFT,sideways,-2.18,65.15,-1.4202,380848.61,70.0,-1.526,16023.77,40.0,-0.872,458809.95,60.83,-1.3262,144317.68,-2.18,1081372.07,Cooperator
33,2025-02-24,MSFT,sideways,-1.1,62.45,-0.687,398275.57,40.0,-0.44,18951.43,85.0,-0.935,416708.62,45.25,-0.4978,166064.38,-1.1,1069476.98,Cooperator
34,2025-02-19,MSFT,sideways,1.69,62.45,1.0555,399364.4,35.0,0.5915,15505.7,70.0,1.183,438988.67,44.2,0.747,146141.23,1.69,1087551.14,Defector
35,2025-02-13,MSFT,sideways,0.87,62.17,0.5409,429351.84,35.0,0.3045,13466.36,40.0,0.348,397942.22,64.08,0.5575,159239.58,0.87,1097012.83,Signal Follower
36,2025-02-10,MSFT,sideways,-0.36,64.78,-0.2332,402550.68,50.0,-0.18,15750.59,55.0,-0.198,434202.23,65.5,-0.2358,147496.5,-0.36,1093063.59,Cooperator
37,2025-02-05,MSFT,sideways,0.23,62.45,0.1436,427794.2,70.0,0.161,18056.47,55.0,0.1265,425542.39,45.25,0.1041,128606.94,0.23,1095577.63,Signal Follower
38,2025-01-31,MSFT,sideways,-0.94,62.45,-0.5871,411724.81,50.0,-0.47,20603.48,55.0,-0.517,455049.95,68.5,-0.6439,112621.76,-0.94,1085279.2,Cooperator
39,2025-01-28,MSFT,sideways,2.9,50.43,1.4624,402854.35,50.0,1.45,19984.01,55.0,1.595,486572.14,41.67,1.2083,90589.5,2.9,1116752.3,Defector
40,2025-01-23,MSFT,bull,1.07,50.43,0.5396,426699.87,80.0,0.856,24382.68,25.0,0.2675,448042.22,60.42,0.6465,100875.23,1.07,1128701.55,Signal Follower
41,2025-01-17,MSFT,sideways,-1.17,50.43,-0.59,410097.21,70.0,-0.819,19375.45,40.0,-0.468,470349.32,46.67,-0.546,100178.01,-1.17,1115495.74,Cooperator
42,2025-01-14,MSFT,sideways,-0.51,64.78,-0.3304,412207.94,70.0,-0.357,18484.2,70.0,-0.357,448713.67,44.5,-0.227,120594.19,-0.51,1109806.71,Cooperator
43,2025-01-08,MSFT,bull,0.26,62.45,0.1624,445833.52,50.0,0.13,16740.97,55.0,0.143,438083.06,44.2,0.1149,99342.44,0.26,1112692.21,Signal Follower
44,2025-01-03,MSFT,sideways,0.54,62.45,0.3372,463833.79,50.0,0.27,14487.02,55.0,0.297,409883.87,68.5,0.3699,111795.32,0.54,1118700.75,Signal Follower
45,2024-12-30,MSFT,sideways,-0.29,60.71,-0.1761,437745.05,50.0,-0.145,17214.5,55.0,-0.1595,440269.63,61.0,-0.1769,104770.82,-0.29,1115456.52,Cooperator
46,2024-12-24,MSFT,bull,1.08,62.45,0.6745,472013.99,50.0,0.54,15394.57,55.0,0.594,426250.48,45.25,0.4887,86340.96,1.08,1127503.45,Signal Follower
47,2024-12-19,MSFT,sideways,-1.04,50.43,-0.5245,419400.68,50.0,-0.52,13832.69,40.0,-0.416,482469.67,46.67,-0.4853,84296.97,-1.04,1115777.41,Cooperator
48,2024-12-16,MSFT,bull,0.97,52.5,0.5093,392531.4,50.0,0.485,12645.26,70.0,0.679,525105.41,40.0,0.388,69717.93,0.97,1126600.45,Defector
49,2024-12-11,MSFT,sideways,1.11,52.5,0.5828,371782.03,50.0,0.555,11003.5,55.0,0.6105,537766.16,58.75,0.6521,79448.31,1.11,1139105.72,Defector
50,2024-12-06,MSFT,sideways,0.29,52.5,0.1522,405799.08,50.0,0.145,11601.27,40.0,0.116,487022.39,60.0,0.174,95577.26,0.29,1142409.12,Defector
51,2024-12-03,MSFT,sideways,0.32,52.5,0.168,391169.33,70.0,0.224,14426.13,55.0,0.176,488913.81,61.25,0.196,105490.72,0.32,1146064.83,Defector
52,2024-11-27,MSFT,sideways,-0.5,52.5,-0.2625,404644.0,70.0,-0.35,11485.27,55.0,-0.275,489111.2,62.5,-0.3125,94759.53,-0.5,1140334.51,Cooperator
53,2024-11-22,MSFT,bull,1.37,64.78,0.8875,439877.32,50.0,0.685,10335.34,55.0,0.7535,471116.71,44.5,0.6096,78670.63,1.37,1155957.09,Defector
54,2024-11-19,MSFT,bull,1.13,64.78,0.732,492479.91,50.0,0.565,10042.35,40.0,0.452,410603.27,63.25,0.7147,86874.47,1.13,1169019.41,Signal Follower
55,2024-11-14,MSFT,bull,0.44,52.5,0.231,517533.09,70.0,0.308,12032.72,40.0,0.176,388282.33,40.0,0.176,82151.86,0.44,1174163.09,Signal Follower
56,2024-11-11,MSFT,bull,-1.07,64.78,-0.6931,485071.89,70.0,-0.749,10193.59,55.0,-0.5885,429467.02,66.0,-0.7062,75267.5,-1.07,1161599.55,Cooperator
57,2024-11-06,MSFT,bull,1.88,53.96,1.0145,459609.67,50.0,0.94,9296.39,70.0,1.316,468633.65,40.83,0.7677,62460.29,1.88,1183437.62,Defector
58,2024-11-01,MSFT,bull,0.33,64.78,0.2138,514048.83,50.0,0.165,9023.67,40.0,0.132,408023.93,63.25,0.2087,68903.58,0.33,1187342.96,Signal Follower
59,2024-10-29,MSFT,bull,0.92,50.43,0.4639,487629.54,50.0,0.46,8435.73,55.0,0.506,446889.02,46.67,0.4293,57045.72,0.92,1198266.52,Signal Follower
60,2024-10-24,MSFT,bull,-0.14,52.5,-0.0735,490122.23,70.0,-0.098,7111.19,55.0,-0.077,438823.08,40.0,-0.056,63943.5,-0.14,1196588.94,Cooperator
61,2024-10-21,MSFT,bull,0.64,53.96,0.3454,493530.98,50.0,0.32,6686.39,55.0,0.352,449519.5,40.83,0.2613,50263.13,0.64,1204247.11,Signal Follower
62,2024-10-16,MSFT,bull,0.23,64.78,0.149,526287.19,50.0,0.115,5659.09,55.0,0.1265,413914.99,65.5,0.1506,54138.73,0.23,1207016.88,Signal Follower
63,2024-10-11,MSFT,bull,0.04,64.78,0.0259,557412.62,50.0,0.02,4777.02,55.0,0.022,379508.0,66.0,0.0264,58302.36,0.04,1207499.69,Signal Follower
64,2024-10-08,MSFT,bull,0.93,62.45,0.5808,575892.06,50.0,0.465,4139.25,55.0,0.5115,354235.18,69.5,0.6463,65733.5,0.93,1218729.43,Signal Follower
65,2024-10-03,MSFT,bull,-0.26,62.45,-0.1624,558995.37,50.0,-0.13,4706.61,55.0,-0.143,379122.08,70.0,-0.182,57175.94,-0.26,1215560.74,Cooperator
66,2024-09-30,MSFT,bull,0.49,52.5,0.2572,556943.04,50.0,0.245,4494.15,55.0,0.2695,393451.82,40.0,0.196,45110.99,0.49,1221516.99,Signal Follower
67,2024-09-25,MSFT,bull,0.53,52.5,0.2782,553180.83,50.0,0.265,4278.01,55.0,0.2915,407059.41,40.0,0.212,35481.75,0.53,1227991.03,Signal Follower
68,2024-09-20,MSFT,sideways,-0.45,50.43,-0.2269,587227.63,50.0,-0.225,4606.76,55.0,-0.2475,365738.13,46.67,-0.21,42427.48,-0.45,1222465.07,Cooperator
69,2024-09-17,MSFT,sideways,-1.15,52.5,-0.6038,591320.48,50.0,-0.575,4854.37,55.0,-0.6325,351178.37,40.0,-0.46,52646.77,-1.15,1208406.72,Cooperator
70,2024-09-12,MSFT,sideways,0.87,46.89,0.408,548640.32,50.0,0.435,4642.27,70.0,0.609,400232.68,42.0,0.3654,46484.74,0.87,1218919.86,Signal Follower
71,2024-09-09,MSFT,sideways,-0.37,64.78,-0.2397,514608.65,50.0,-0.185,5431.99,55.0,-0.2035,436884.57,65.5,-0.2424,43074.79,-0.37,1214409.85,Cooperator
72,2024-09-04,MSFT,sideways,0.74,64.78,0.4794,547976.34,50.0,0.37,4788.16,55.0,0.407,412205.57,44.5,0.3293,35029.92,0.74,1223396.49,Signal Follower
73,2024-08-29,MSFT,sideways,-0.44,50.43,-0.2219,582222.14,50.0,-0.22,5160.73,55.0,-0.242,370692.55,46.67,-0.2053,41924.59,-0.44,1218013.54,Cooperator
74,2024-08-26,MSFT,sideways,-0.69,52.5,-0.3622,586469.81,50.0,-0.345,5439.87,55.0,-0.3795,356050.72,40.0,-0.276,52039.59,-0.69,1209609.25,Cooperator
75,2024-08-21,MSFT,sideways,0.01,52.5,0.0053,584271.13,50.0,0.005,5193.91,55.0,0.0055,369479.67,40.0,0.004,41055.29,0.01,1209730.21,Signal Follower
76,2024-08-16,MSFT,sideways,-0.51,48.96,-0.2497,626675.56,50.0,-0.255,5388.55,55.0,-0.2805,320703.15,46.67,-0.238,47232.74,-0.51,1203560.58,Cooperator
77,2024-08-13,MSFT,sideways,1.08,67.12,0.7249,659862.9,50.0,0.54,4720.86,55.0,0.594,297533.56,42.83,0.4626,37882.67,1.08,1216559.04,Signal Follower
78,2024-08-08,MSFT,sideways,0.06,64.78,0.0389,704731.9,50.0,0.03,4402.07,40.0,0.024,250156.92,65.5,0.0393,40709.11,0.06,1217288.97,Signal Follower
79,2024-08-05,MSFT,sideways,1.54,64.78,0.9976,729394.7,50.0,0.77,3631.21,55.0,0.847,224133.6,66.0,1.0164,42840.48,1.54,1236035.22,Signal Follower
80,2024-07-31,MSFT,sideways,-0.51,62.45,-0.3185,701892.02,70.0,-0.357,3274.6,40.0,-0.204,256028.51,69.5,-0.3544,38804.88,-0.51,1229731.44,Cooperator
81,2024-07-26,MSFT,sideways,1.69,62.17,1.0507,727646.53,50.0,0.845,2816.55,55.0,0.9295,238787.13,45.33,0.7661,30749.79,1.69,1250513.91,Signal Follower
82,2024-07-23,MSFT,sideways,0.21,64.78,0.136,764398.82,70.0,0.147,3085.13,40.0,0.084,200022.67,65.5,0.1376,32493.38,0.21,1253139.99,Signal Follower
83,2024-07-18,MSFT,sideways,-0.89,53.96,-0.4803,761693.93,50.0,-0.445,3361.71,55.0,-0.4895,194446.14,43.33,-0.3857,40498.22,-0.89,1241987.04,Cooperator
84,2024-07-15,MSFT,sideways,0.15,67.14,0.1007,788120.47,50.0,0.075,2889.09,55.0,0.0825,177049.93,43.08,0.0646,31940.51,0.15,1243850.02,Signal Follower
85,2024-07-10,MSFT,bull,1.09,52.5,0.5722,787646.48,50.0,0.545,2767.17,55.0,0.5995,184308.09,40.0,0.436,25278.25,1.09,1257407.99,Signal Follower
86,2024-07-05,MSFT,bull,1.73,52.5,0.9082,821459.2,50.0,0.865,2772.91,40.0,0.692,154568.49,40.0,0.692,21199.4,1.73,1279161.14,Signal Follower
87,2024-07-01,MSFT,bull,1.8,50.43,0.9077,833836.47,70.0,1.26,3314.05,40.0,0.72,142064.56,46.67,0.84,20784.92,1.8,1302186.04,Signal Follower
88,2024-06-26,MSFT,bull,0.7,53.96,0.3778,843919.23,85.0,0.595,3945.8,40.0,0.28,132369.87,43.33,0.3033,19765.09,0.7,1311301.35,Signal Follower
89,2024-06-21,MSFT,bull,0.54,52.5,0.2835,842688.99,70.0,0.378,4598.34,55.0,0.297,135331.73,40.0,0.216,17380.93,0.54,1318382.37,Signal Follower
90,2024-06-17,MSFT,bull,1.31,52.5,0.6878,841070.65,70.0,0.917,5356.32,55.0,0.7205,138295.75,40.0,0.524,15277.28,1.31,1335653.18,Signal Follower
